"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"000","M","GBP","EUR","2017-04-21","-0.91031","1","100"
"000","M","GBP","EUR","2017-04-20","-0.90657","1","100"
"000","M","GBP","EUR","2017-04-19","-0.90299","1","100"
"000","M","GBP","EUR","2017-04-18","-0.90056","1","100"
"000","M","GBP","EUR","2017-04-13","-0.91112","1","100"
"000","M","GBP","EUR","2017-04-12","-0.91092","1","100"
"000","M","GBP","EUR","2017-04-11","-0.91090","1","100"
"000","M","GBP","EUR","2017-04-10","-0.91134","1","100"
"000","M","GBP","EUR","2017-04-07","-0.90617","1","100"
"000","M","GBP","EUR","2017-04-06","-0.90757","1","100"
"000","M","GBP","EUR","2017-04-05","-0.91003","1","100"
"000","M","GBP","EUR","2017-04-04","-0.91280","1","100"
"000","M","GBP","EUR","2017-04-03","-0.91108","1","100"
"000","M","GBP","EUR","2017-03-31","-0.91757","1","100"
"000","M","GBP","EUR","2017-03-30","-0.92103","1","100"
"000","M","GBP","EUR","2017-03-29","-0.91533","1","100"
"000","M","GBP","EUR","2017-03-28","-0.91686","1","100"
"000","M","GBP","EUR","2017-03-27","-0.91489","1","100"
"000","M","GBP","EUR","2017-03-24","-0.91379","1","100"
"000","M","GBP","EUR","2017-03-23","-0.91182","1","100"
"000","M","GBP","EUR","2017-03-22","-0.91886","1","100"
"000","M","GBP","EUR","2017-03-21","-0.91799","1","100"
"000","M","GBP","EUR","2017-03-20","-0.91846","1","100"
"000","M","GBP","EUR","2017-03-17","-0.91608","1","100"
"000","M","GBP","EUR","2017-03-16","-0.91159","1","100"
"000","M","GBP","EUR","2017-03-15","-0.91271","1","100"
"000","M","GBP","EUR","2017-03-14","-0.91238","1","100"
"000","M","GBP","EUR","2017-03-13","-0.90571","1","100"
"000","M","GBP","EUR","2017-03-10","-0.90205","1","100"
"000","M","GBP","EUR","2017-03-09","-0.90083","1","100"
"000","M","GBP","EUR","2017-03-08","-0.90088","1","100"
"000","M","GBP","EUR","2017-03-07","-0.90574","1","100"
"000","M","GBP","EUR","2017-03-06","-0.90346","1","100"
"000","M","GBP","EUR","2017-03-03","-0.90269","1","100"
"000","M","GBP","EUR","2017-03-02","-0.90230","1","100"
"000","M","GBP","EUR","2017-03-01","-0.90862","1","100"
"000","M","GBP","EUR","2017-02-28","-0.91361","1","100"
"000","M","GBP","EUR","2017-02-27","-0.90759","1","100"
"000","M","GBP","EUR","2017-02-24","-0.90518","1","100"
"000","M","GBP","EUR","2017-02-23","-0.90764","1","100"
"000","M","GBP","EUR","2017-02-22","-0.90341","1","100"
"000","M","GBP","EUR","2017-02-21","-0.90669","1","100"
"000","M","GBP","EUR","2017-02-20","-0.90709","1","100"
"000","M","GBP","EUR","2017-02-17","-0.90605","1","100"
"000","M","GBP","EUR","2017-02-16","-0.91088","1","100"
"000","M","GBP","EUR","2017-02-15","-0.90439","1","100"
"000","M","GBP","EUR","2017-02-14","-0.89995","1","100"
"000","M","GBP","EUR","2017-02-13","-0.90517","1","100"
"000","M","GBP","EUR","2017-02-10","-0.90645","1","100"
"000","M","GBP","EUR","2017-02-09","-0.91064","1","100"
"000","M","GBP","EUR","2017-02-08","-0.90570","1","100"
"000","M","GBP","EUR","2017-02-07","-0.90916","1","100"
"000","M","GBP","EUR","2017-02-06","-0.91256","1","100"
"000","M","GBP","EUR","2017-02-03","-0.92142","1","100"
"000","M","GBP","EUR","2017-02-02","-0.91970","1","100"
"000","M","GBP","EUR","2017-02-01","-0.91868","1","100"
"000","M","GBP","EUR","2017-01-31","-0.91552","1","100"
"000","M","GBP","EUR","2017-01-30","-0.91401","1","100"
"000","M","GBP","EUR","2017-01-27","-0.91313","1","100"
"000","M","GBP","EUR","2017-01-26","-0.91346","1","100"
"000","M","GBP","EUR","2017-01-25","-0.90953","1","100"
"000","M","GBP","EUR","2017-01-24","-0.91116","1","100"
"000","M","GBP","EUR","2017-01-23","-0.91723","1","100"
"000","M","GBP","EUR","2017-01-20","-0.91195","1","100"
"000","M","GBP","EUR","2017-01-19","-0.90492","1","100"
"000","M","GBP","EUR","2017-01-18","-0.90348","1","100"
"000","M","GBP","EUR","2017-01-17","-0.90557","1","100"
"000","M","GBP","EUR","2017-01-16","-0.91123","1","100"
"000","M","GBP","EUR","2017-01-13","-0.91887","1","100"
"000","M","GBP","EUR","2017-01-12","-0.90903","1","100"
"000","M","GBP","EUR","2017-01-11","-0.91102","1","100"
"000","M","GBP","EUR","2017-01-10","-0.91152","1","100"
"000","M","GBP","EUR","2017-01-09","-0.90879","1","100"
"000","M","GBP","EUR","2017-01-05","-0.90882","1","100"
"000","M","GBP","EUR","2017-01-04","-0.91144","1","100"
"000","M","GBP","EUR","2017-01-03","-0.90615","1","100"
"000","M","GBP","EUR","2017-01-02","-0.90311","1","100"
"000","M","GBP","EUR","2016-12-30","-0.89781","1","100"
"000","M","GBP","EUR","2016-12-29","-0.89578","1","100"
"000","M","GBP","EUR","2016-12-28","-0.89098","1","100"
"000","M","GBP","EUR","2016-12-27","-0.89115","1","100"
"000","M","GBP","EUR","2016-12-23","-0.89142","1","100"
"000","M","GBP","EUR","2016-12-22","-0.89584","1","100"
"000","M","GBP","EUR","2016-12-21","-0.89225","1","100"
"000","M","GBP","EUR","2016-12-20","-0.89479","1","100"
"000","M","GBP","EUR","2016-12-19","-0.89647","1","100"
"000","M","GBP","EUR","2016-12-16","-0.89524","1","100"
"000","M","GBP","EUR","2016-12-15","-0.90048","1","100"
"000","M","GBP","EUR","2016-12-14","-0.90019","1","100"
"000","M","GBP","EUR","2016-12-13","-0.90120","1","100"
"000","M","GBP","EUR","2016-12-12","-0.90683","1","100"
"000","M","GBP","EUR","2016-12-09","-0.91116","1","100"
"000","M","GBP","EUR","2016-12-08","-0.90858","1","100"
"000","M","GBP","EUR","2016-12-07","-0.90759","1","100"
"000","M","GBP","EUR","2016-12-06","-0.90579","1","100"
"000","M","GBP","EUR","2016-12-05","-0.90335","1","100"
"000","M","GBP","EUR","2016-12-02","-0.90563","1","100"
"000","M","GBP","EUR","2016-12-01","-0.90739","1","100"
"000","M","GBP","EUR","2016-11-30","-0.91168","1","100"
"000","M","GBP","EUR","2016-11-29","-0.91136","1","100"
"000","M","GBP","EUR","2016-11-28","-0.91160","1","100"
"000","M","GBP","EUR","2016-11-25","-0.90932","1","100"
"000","M","GBP","EUR","2016-11-24","-0.90991","1","100"
"000","M","GBP","EUR","2016-11-23","-0.90542","1","100"
"000","M","GBP","EUR","2016-11-22","-0.91060","1","100"
"000","M","GBP","EUR","2016-11-21","-0.91128","1","100"
"000","M","GBP","EUR","2016-11-18","-0.91107","1","100"
"000","M","GBP","EUR","2016-11-17","-0.91278","1","100"
"000","M","GBP","EUR","2016-11-16","-0.90770","1","100"
"000","M","GBP","EUR","2016-11-15","-0.90400","1","100"
"000","M","GBP","EUR","2016-11-14","-0.89753","1","100"
"000","M","GBP","EUR","2016-11-11","-0.89869","1","100"
"000","M","GBP","EUR","2016-11-10","-0.90003","1","100"
"000","M","GBP","EUR","2016-11-09","-0.89859","1","100"
"000","M","GBP","EUR","2016-11-08","-0.89869","1","100"
"000","M","GBP","EUR","2016-11-07","-0.89743","1","100"
"000","M","GBP","EUR","2016-11-04","-0.89217","1","100"
"000","M","GBP","EUR","2016-11-03","-0.89476","1","100"
"000","M","GBP","EUR","2016-11-02","-0.89334","1","100"
"000","M","GBP","EUR","2016-10-31","-0.89048","1","100"
"000","M","GBP","EUR","2016-10-28","-0.89072","1","100"
"000","M","GBP","EUR","2016-10-27","-0.88616","1","100"
"000","M","GBP","EUR","2016-10-26","-0.88233","1","100"
"000","M","GBP","EUR","2016-10-25","-0.88500","1","100"
"000","M","GBP","EUR","2016-10-24","-0.88096","1","100"
"000","M","GBP","EUR","2016-10-21","-0.88063","1","100"
"000","M","GBP","EUR","2016-10-20","-0.88462","1","100"
"000","M","GBP","EUR","2016-10-19","-0.88311","1","100"
"000","M","GBP","EUR","2016-10-18","-0.89498","1","100"
"000","M","GBP","EUR","2016-10-17","-0.89975","1","100"
"000","M","GBP","EUR","2016-10-14","-0.89459","1","100"
"000","M","GBP","EUR","2016-10-13","-0.89701","1","100"
"000","M","GBP","EUR","2016-10-12","-0.89577","1","100"
"000","M","GBP","EUR","2016-10-11","-0.89767","1","100"
"000","M","GBP","EUR","2016-10-10","-0.90121","1","100"
"000","M","GBP","EUR","2016-10-07","-0.90120","1","100"
"000","M","GBP","EUR","2016-10-06","-0.90648","1","100"
"000","M","GBP","EUR","2016-10-05","-0.90966","1","100"
"000","M","GBP","EUR","2016-10-04","-0.89856","1","100"
"000","M","GBP","EUR","2016-09-30","-0.90692","1","100"
"000","M","GBP","EUR","2016-09-29","-0.91355","1","100"
"000","M","GBP","EUR","2016-09-28","-0.91361","1","100"
"000","M","GBP","EUR","2016-09-27","-0.91743","1","100"
"000","M","GBP","EUR","2016-09-26","-0.91842","1","100"
"000","M","GBP","EUR","2016-09-23","-0.92257","1","100"
"000","M","GBP","EUR","2016-09-22","-0.92730","1","100"
"000","M","GBP","EUR","2016-09-21","-0.92527","1","100"
"000","M","GBP","EUR","2016-09-20","-0.92283","1","100"
"000","M","GBP","EUR","2016-09-19","-0.92676","1","100"
"000","M","GBP","EUR","2016-09-16","-0.92106","1","100"
"000","M","GBP","EUR","2016-09-15","-0.91606","1","100"
"000","M","GBP","EUR","2016-09-14","-0.91374","1","100"
"000","M","GBP","EUR","2016-09-13","-0.91070","1","100"
"000","M","GBP","EUR","2016-09-12","-0.91027","1","100"
"000","M","GBP","EUR","2016-09-09","-0.91532","1","100"
"000","M","GBP","EUR","2016-09-08","-0.91700","1","100"
"000","M","GBP","EUR","2016-09-07","-0.91720","1","100"
"000","M","GBP","EUR","2016-09-06","-0.91896","1","100"
"000","M","GBP","EUR","2016-09-05","-0.91421","1","100"
"000","M","GBP","EUR","2016-09-02","-0.91924","1","100"
"000","M","GBP","EUR","2016-09-01","-0.91901","1","100"
"000","M","GBP","EUR","2016-08-31","-0.92741","1","100"
"000","M","GBP","EUR","2016-08-30","-0.93124","1","100"
"000","M","GBP","EUR","2016-08-29","-0.93167","1","100"
"000","M","GBP","EUR","2016-08-26","-0.93682","1","100"
"000","M","GBP","EUR","2016-08-25","-0.92605","1","100"
"000","M","GBP","EUR","2016-08-24","-0.92646","1","100"
"000","M","GBP","EUR","2016-08-23","-0.92492","1","100"
"000","M","GBP","EUR","2016-08-22","-0.92112","1","100"
"000","M","GBP","EUR","2016-08-19","-0.92211","1","100"
"000","M","GBP","EUR","2016-08-18","-0.92190","1","100"
"000","M","GBP","EUR","2016-08-17","-0.93052","1","100"
"000","M","GBP","EUR","2016-08-16","-0.92767","1","100"
"000","M","GBP","EUR","2016-08-15","-0.93236","1","100"
"000","M","GBP","EUR","2016-08-12","-0.93465","1","100"
"000","M","GBP","EUR","2016-08-11","-0.93064","1","100"
"000","M","GBP","EUR","2016-08-10","-0.92829","1","100"
"000","M","GBP","EUR","2016-08-09","-0.93124","1","100"
"000","M","GBP","EUR","2016-08-08","-0.93194","1","100"
"000","M","GBP","EUR","2016-08-05","-0.93620","1","100"
"000","M","GBP","EUR","2016-08-04","-0.93715","1","100"
"000","M","GBP","EUR","2016-08-03","-0.94370","1","100"
"000","M","GBP","EUR","2016-08-02","-0.93798","1","100"
"000","M","GBP","EUR","2016-08-01","-0.93318","1","100"
"000","M","GBP","EUR","2016-07-29","-0.92498","1","100"
"000","M","GBP","EUR","2016-07-28","-0.93163","1","100"
"000","M","GBP","EUR","2016-07-27","-0.92835","1","100"
"000","M","GBP","EUR","2016-07-26","-0.92937","1","100"
"000","M","GBP","EUR","2016-07-25","-0.92720","1","100"
"000","M","GBP","EUR","2016-07-22","-0.92734","1","100"
"000","M","GBP","EUR","2016-07-21","-0.91887","1","100"
"000","M","GBP","EUR","2016-07-20","-0.91294","1","100"
"000","M","GBP","EUR","2016-07-19","-0.91830","1","100"
"000","M","GBP","EUR","2016-07-18","-0.92480","1","100"
"000","M","GBP","EUR","2016-07-15","-0.92113","1","100"
"000","M","GBP","EUR","2016-07-14","-0.91639","1","100"
"000","M","GBP","EUR","2016-07-13","-0.91913","1","100"
"000","M","GBP","EUR","2016-07-12","-0.91779","1","100"
"000","M","GBP","EUR","2016-07-11","-0.91400","1","100"
"000","M","GBP","EUR","2016-07-08","-0.91159","1","100"
"000","M","GBP","EUR","2016-07-07","-0.91659","1","100"
"000","M","GBP","EUR","2016-07-06","-0.91418","1","100"
"000","M","GBP","EUR","2016-07-05","-0.91340","1","100"
"000","M","GBP","EUR","2016-07-04","-0.91146","1","100"
"000","M","GBP","EUR","2016-07-01","-0.91545","1","100"
"000","M","GBP","EUR","2016-06-30","-0.90790","1","100"
"000","M","GBP","EUR","2016-06-29","-0.90671","1","100"
"000","M","GBP","EUR","2016-06-28","-0.90446","1","100"
"000","M","GBP","EUR","2016-06-27","-0.90822","1","100"
"000","M","GBP","EUR","2016-06-24","-0.90911","1","100"
"000","M","GBP","EUR","2016-06-23","-0.91539","1","100"
"000","M","GBP","EUR","2016-06-22","-0.91992","1","100"
"000","M","GBP","EUR","2016-06-21","-0.92333","1","100"
"000","M","GBP","EUR","2016-06-20","-0.92404","1","100"
"000","M","GBP","EUR","2016-06-17","-0.92086","1","100"
"000","M","GBP","EUR","2016-06-16","-0.91512","1","100"
"000","M","GBP","EUR","2016-06-15","-0.92580","1","100"
"000","M","GBP","EUR","2016-06-14","-0.91958","1","100"
"000","M","GBP","EUR","2016-06-13","-0.91592","1","100"
"000","M","GBP","EUR","2016-06-10","-0.91902","1","100"
"000","M","GBP","EUR","2016-06-09","-0.92306","1","100"
"000","M","GBP","EUR","2016-06-08","-0.91692","1","100"
"000","M","GBP","EUR","2016-06-07","-0.91084","1","100"
"000","M","GBP","EUR","2016-06-06","-0.91714","1","100"
"000","M","GBP","EUR","2016-06-03","-0.92488","1","100"
"000","M","GBP","EUR","2016-06-02","-0.92350","1","100"
"000","M","GBP","EUR","2016-06-01","-0.92325","1","100"
"000","M","GBP","EUR","2016-05-31","-0.92408","1","100"
"000","M","GBP","EUR","2016-05-30","-0.92734","1","100"
"000","M","GBP","EUR","2016-05-27","-0.91930","1","100"
"000","M","GBP","EUR","2016-05-25","-0.91949","1","100"
"000","M","GBP","EUR","2016-05-24","-0.92080","1","100"
"000","M","GBP","EUR","2016-05-23","-0.92248","1","100"
"000","M","GBP","EUR","2016-05-20","-0.92302","1","100"
"000","M","GBP","EUR","2016-05-19","-0.91620","1","100"
"000","M","GBP","EUR","2016-05-18","-0.91339","1","100"
"000","M","GBP","EUR","2016-05-17","-0.90979","1","100"
"000","M","GBP","EUR","2016-05-13","-0.90919","1","100"
"000","M","GBP","EUR","2016-05-12","-0.90798","1","100"
"000","M","GBP","EUR","2016-05-11","-0.90834","1","100"
"000","M","GBP","EUR","2016-05-10","-0.91001","1","100"
"000","M","GBP","EUR","2016-05-09","-0.91779","1","100"
"000","M","GBP","EUR","2016-05-06","-0.91862","1","100"
"000","M","GBP","EUR","2016-05-04","-0.91992","1","100"
"000","M","GBP","EUR","2016-05-03","-0.92067","1","100"
"000","M","GBP","EUR","2016-05-02","-0.91176","1","100"
"000","M","GBP","EUR","2016-04-29","-0.91215","1","100"
"000","M","GBP","EUR","2016-04-28","-0.91155","1","100"
"000","M","GBP","EUR","2016-04-27","-0.91310","1","100"
"000","M","GBP","EUR","2016-04-26","-0.91448","1","100"
"000","M","GBP","EUR","2016-04-25","-0.91823","1","100"
"000","M","GBP","EUR","2016-04-22","-0.91371","1","100"
"000","M","GBP","EUR","2016-04-21","-0.91496","1","100"
"000","M","GBP","EUR","2016-04-20","-0.91222","1","100"
"000","M","GBP","EUR","2016-04-19","-0.91360","1","100"
"000","M","GBP","EUR","2016-04-18","-0.90961","1","100"
"000","M","GBP","EUR","2016-04-15","-0.90893","1","100"
"000","M","GBP","EUR","2016-04-14","-0.91580","1","100"
"000","M","GBP","EUR","2016-04-13","-0.91370","1","100"
"000","M","GBP","EUR","2016-04-12","-0.91264","1","100"
"000","M","GBP","EUR","2016-04-11","-0.91514","1","100"
"000","M","GBP","EUR","2016-04-08","-0.91915","1","100"
"000","M","GBP","EUR","2016-04-07","-0.92289","1","100"
"000","M","GBP","EUR","2016-04-06","-0.92284","1","100"
"000","M","GBP","EUR","2016-04-05","-0.91363","1","100"
"000","M","GBP","EUR","2016-04-04","-0.91137","1","100"
"000","M","GBP","EUR","2016-04-01","-0.91145","1","100"
"000","M","GBP","EUR","2016-03-31","-0.91663","1","100"
"000","M","GBP","EUR","2016-03-30","-0.91183","1","100"
"000","M","GBP","EUR","2016-03-29","-0.91070","1","100"
"000","M","GBP","EUR","2016-03-24","-0.90700","1","100"
"000","M","GBP","EUR","2016-03-23","-0.91040","1","100"
"000","M","GBP","EUR","2016-03-22","-0.90476","1","100"
"000","M","GBP","EUR","2016-03-21","-0.90811","1","100"
"000","M","GBP","EUR","2016-03-18","-0.90109","1","100"
"000","M","GBP","EUR","2016-03-17","-0.90049","1","100"
"000","M","GBP","EUR","2016-03-16","-0.90329","1","100"
"000","M","GBP","EUR","2016-03-15","-0.90388","1","100"
"000","M","GBP","EUR","2016-03-14","-0.90597","1","100"
"000","M","GBP","EUR","2016-03-11","-0.90750","1","100"
"000","M","GBP","EUR","2016-03-10","-0.91403","1","100"
"000","M","GBP","EUR","2016-03-09","-0.91465","1","100"
"000","M","GBP","EUR","2016-03-08","-0.91594","1","100"
"000","M","GBP","EUR","2016-03-07","-0.91735","1","100"
"000","M","GBP","EUR","2016-03-04","-0.91320","1","100"
"000","M","GBP","EUR","2016-03-03","-0.91247","1","100"
"000","M","GBP","EUR","2016-03-02","-0.91323","1","100"
"000","M","GBP","EUR","2016-03-01","-0.91384","1","100"
"000","M","GBP","EUR","2016-02-29","-0.91887","1","100"
"000","M","GBP","EUR","2016-02-26","-0.91846","1","100"
"000","M","GBP","EUR","2016-02-25","-0.92052","1","100"
"000","M","GBP","EUR","2016-02-24","-0.92143","1","100"
"000","M","GBP","EUR","2016-02-23","-0.92389","1","100"
"000","M","GBP","EUR","2016-02-22","-0.92248","1","100"
"000","M","GBP","EUR","2016-02-19","-0.91975","1","100"
"000","M","GBP","EUR","2016-02-18","-0.92251","1","100"
"000","M","GBP","EUR","2016-02-17","-0.92537","1","100"
"000","M","GBP","EUR","2016-02-16","-0.92081","1","100"
"000","M","GBP","EUR","2016-02-15","-0.91754","1","100"
"000","M","JPY","EUR","2016-11-11","-119.09339","1","1"
"000","M","JPY","EUR","2016-11-10","-119.09160","1","1"
"000","M","JPY","EUR","2016-11-09","-119.09056","1","1"
"000","M","JPY","EUR","2016-11-08","-119.09201","1","1"
"000","M","JPY","EUR","2016-11-07","-119.09814","1","1"
"000","M","JPY","EUR","2016-11-04","-119.09647","1","1"
"000","M","JPY","EUR","2016-11-03","-119.10069","1","1"
"000","M","JPY","EUR","2016-11-02","-119.10332","1","1"
"000","M","JPY","EUR","2016-10-31","-119.09377","1","1"
"000","M","JPY","EUR","2016-10-28","-119.09203","1","1"
"000","M","JPY","EUR","2016-10-27","-119.10090","1","1"
"000","M","JPY","EUR","2016-10-26","-119.10129","1","1"
"000","M","JPY","EUR","2016-10-25","-119.09975","1","1"
"000","M","JPY","EUR","2016-10-24","-119.10370","1","1"
"000","M","JPY","EUR","2016-10-21","-119.10528","1","1"
"000","M","JPY","EUR","2016-10-20","-119.10286","1","1"
"000","M","JPY","EUR","2016-10-19","-119.10134","1","1"
"000","M","JPY","EUR","2016-10-18","-119.10774","1","1"
"000","M","JPY","EUR","2016-10-17","-119.09923","1","1"
"000","M","JPY","EUR","2016-10-14","-119.09721","1","1"
"000","M","JPY","EUR","2016-10-13","-119.10533","1","1"
"000","M","JPY","EUR","2016-10-12","-119.11090","1","1"
"000","M","JPY","EUR","2016-10-11","-119.11568","1","1"
"000","M","JPY","EUR","2016-10-10","-119.11989","1","1"
"000","M","JPY","EUR","2016-10-07","-119.12845","1","1"
"000","M","JPY","EUR","2016-10-06","-119.13931","1","1"
"000","M","JPY","EUR","2016-10-05","-119.14819","1","1"
"000","M","JPY","EUR","2016-10-04","-119.13853","1","1"
"000","M","JPY","EUR","2016-09-30","-119.13914","1","1"
"000","M","JPY","EUR","2016-09-29","-119.14171","1","1"
"000","M","JPY","EUR","2016-08-26","-119.13051","1","1"
"000","M","JPY","EUR","2016-08-25","-119.13528","1","1"
"000","M","JPY","EUR","2016-08-24","-119.13700","1","1"
"000","M","JPY","EUR","2016-08-23","-119.14504","1","1"
"000","M","JPY","EUR","2016-08-22","-119.13333","1","1"
"000","M","JPY","EUR","2016-08-19","-119.12920","1","1"
"000","M","JPY","EUR","2016-08-18","-119.13104","1","1"
"000","M","JPY","EUR","2016-08-17","-119.13280","1","1"
"000","M","JPY","EUR","2016-08-16","-119.12191","1","1"
"000","M","JPY","EUR","2016-08-15","-119.12322","1","1"
"000","M","JPY","EUR","2016-08-12","-119.12135","1","1"
"000","M","JPY","EUR","2016-08-11","-119.12295","1","1"
"000","M","JPY","EUR","2016-08-10","-119.12025","1","1"
"000","M","JPY","EUR","2016-08-09","-119.11907","1","1"
"000","M","JPY","EUR","2016-08-08","-119.12635","1","1"
"000","M","JPY","EUR","2016-08-05","-119.12068","1","1"
"000","M","JPY","EUR","2016-08-04","-119.12519","1","1"
"000","M","JPY","EUR","2016-08-03","-119.12143","1","1"
"000","M","JPY","EUR","2016-08-02","-119.11629","1","1"
"000","M","JPY","EUR","2016-08-01","-119.10940","1","1"
"000","M","JPY","EUR","2016-07-29","-119.10247","1","1"
"000","M","JPY","EUR","2016-07-28","-119.09329","1","1"
"000","M","JPY","EUR","2016-07-27","-119.08995","1","1"
"000","M","JPY","EUR","2016-07-26","-119.09407","1","1"
"000","M","JPY","EUR","2016-07-25","-119.10248","1","1"
"000","M","JPY","EUR","2016-07-22","-119.09845","1","1"
"000","M","JPY","EUR","2016-07-21","-119.10139","1","1"
"000","M","JPY","EUR","2016-07-20","-119.10339","1","1"
"000","M","JPY","EUR","2016-07-19","-119.10393","1","1"
"000","M","JPY","EUR","2016-07-18","-119.09910","1","1"
"000","M","JPY","EUR","2016-07-15","-119.10428","1","1"
"000","M","JPY","EUR","2016-07-14","-119.11029","1","1"
"000","M","JPY","EUR","2016-07-13","-119.11007","1","1"
"000","M","JPY","EUR","2016-07-12","-119.11204","1","1"
